# aligned companion of POSNoise_PatternList_De_v3.0.txt; evidence: UD_German-GSD (15589 sentences) + target corpus (468962 tokens tagged)
# entry	upos	class	evidence_count	source
trotz allem	ADP	MWE	39	ud
trotzdem	ADV	ADV	25	ud
tschüs	-	UNK	0	-
tschüss	-	UNK	0	-
tut mir leid	VERB	MWE	6	ud
u a	NOUN	MWE	36	ud
u. a.	X	MWE	1	ud
u.a.	X	OTH	22	ud
u.u.	-	UNK	0	-
ua	ADV	ADV	1	ud
uff	X	OTH	36	corpus
um	ADP	ADP	586	ud
umgehend	ADJ	ADV	5	ud
umgekehrt	ADJ	ADV	6	ud
ums	ADP	ADP	17	corpus
umso	ADV	ADV	3	ud
umständehalber	-	UNK	0	-
unbedingt	ADV	ADV	8	ud
unbeschreiblich	ADJ	OTH	1	ud
und	CCONJ	CCONJ	7193	ud
und der gleichen	CCONJ	MWE	7193	ud
und dergleichen	CCONJ	MWE	7193	ud
und so	CCONJ	MWE	7193	ud
und so fort	CCONJ	MWE	7193	ud
und so weiter	CCONJ	MWE	7193	ud
und was nicht alles	CCONJ	MWE	7193	ud
und ähnliches	CCONJ	MWE	7193	ud
und/oder	-	UNK	0	-
unerhört	ADJ	OTH	1	ud
ungeachtet	VERB	LVERB	1	ud
ungeachtet dessen	VERB	MWE	1	ud
ungefähr	ADV	ADV	8	ud
ungeheuer	ADJ	OTH	2	ud
ungemein	ADV	ADV	15	corpus
ungern	ADV	ADV	6	corpus
ungewöhnlich	ADJ	OTH	5	ud
unglaublich	ADJ	ADV	8	ud
ungleich	ADJ	ADV	3	ud
unglücklicherweise	ADV	ADV	1	ud
unlängst	ADV	ADV	3	corpus
unmaßgeblich	PROPN	OTH	2	corpus
unregelmässig	ADJ	OTH	3	ud
unregelmäßig	ADJ	OTH	3	ud
uns	PRON	PRON	116	ud
uns selbst	PRON	MWE	116	ud
unsagbar	-	UNK	0	-
unser	DET	DET	124	ud
unsere	DET	DET	53	ud
unsereiner	PRON	PRON	3	corpus
unserem	DET	DET	13	ud
unseren	DET	DET	11	ud
unserer	DET	DET	16	ud
unseres	DET	DET	7	ud
unsers	DET	DET	22	corpus
unsre	DET	DET	61	corpus
unsrem	ADJ	OTH	1	corpus
unsren	-	UNK	0	-
unsrer	DET	DET	27	corpus
unsrige	ADJ	OTH	2	corpus
unstreitig	ADV	ADV	1	corpus
unsäglich	ADV	ADV	1	corpus
unten	ADV	ADV	15	ud
unter	ADP	ADP	422	ud
unter anderem	ADP	MWE	422	ud
unter der bedingung dass	ADP	MWE	422	ud
unter keinen umständen	ADP	MWE	422	ud
unter umständen	ADP	MWE	422	ud
untereinander	ADV	ADV	8	ud
unterhalb	ADP	ADP	9	ud
unterm	ADP	ADP	3	corpus
unterm strich	-	MWE	0	ud
untern	NOUN	CCONJ	2	corpus
unters	ADP	ADP	1	corpus
unverhohlen	-	UNK	0	-
unverzüglich	ADJ	ADV	2	ud
unweigerlich	-	UNK	0	-
unweit	ADP	ADP	8	ud
unzweifelhaft	-	UNK	0	-
unzählige	ADJ	OTH	3	ud
unzähligen	ADJ	OTH	1	ud
ups	X	OTH	1	ud
usf	ADV	ADV	1	ud
usf.	-	UNK	0	-
usw	X	CCONJ	6	ud
usw.	ADV	ADV	1	corpus
uu	-	UNK	0	-
vereinzelt	ADJ	OTH	8	ud
vergangenen	ADJ	OTH	20	ud
vergleichsweise	ADV	ADV	6	ud
verglichen mit	VERB	MWE	3	ud
vermeintlich	ADJ	ADV	4	ud
vermutlich	ADJ	ADV	33	ud
vermutlich auch	ADJ	MWE	33	ud
vermöge	VERB	LVERB	1	ud
vernünftigerweise	-	UNK	0	-
versehentlich	ADJ	OTH	1	ud
verständlicherweise	ADV	ADV	1	ud
verzeih	PROPN	OTH	1	ud
verzeihung	NOUN	OTH	12	corpus
viel	DET	DET	297	ud
viele	DET	DET	139	ud
viele grüße	DET	MWE	139	ud
vieleicht	-	UNK	0	-
vielem	DET	DET	1	ud
vielen	DET	DET	75	ud
vielen dank	DET	MWE	75	ud
vieler	DET	DET	8	ud
vielerlei	DET	DET	1	corpus
vielerorts	ADV	ADV	3	ud
vieles	DET	DET	3	ud
vielfach	ADJ	OTH	1	ud
vielleicht	ADV	ADV	24	ud
vielleicht auch	ADV	MWE	24	ud
vielmehr	ADV	ADV	11	ud
vier	NUM	NUM	118	ud
viereinhalb	-	UNK	0	-
vierte	ADJ	OTH	13	ud
viertel	NOUN	OTH	12	ud
vierten	ADJ	OTH	7	ud
viertens	-	UNK	0	-
vierter	NOUN	OTH	4	ud
viertes	ADJ	OTH	1	ud
vierzehn	NUM	NUM	1	ud
vierzehnte	-	UNK	0	-
vierzig	NUM	NUM	4	ud
voll	ADJ	OTH	33	ud
voll und ganz	ADJ	MWE	33	ud
vollends	ADV	ADV	9	corpus
vollkommen	ADJ	ADV	4	ud
vollständig	ADJ	ADV	33	ud
vom	ADP	ADP	147	corpus
von	ADP	ADP	3628	ud
von neuem	ADP	MWE	3628	ud
von zeit zu zeit	ADP	MWE	3628	ud
voneinander	ADV	ADV	5	ud
vor	ADP	ADP	475	ud
vor ablauf von	ADP	MWE	475	ud
vor allem	ADP	MWE	475	ud
vorab	ADV	ADV	5	ud
voraus	ADV	ADV	5	ud
vorausgesetzt	ADJ	OTH	1	corpus
vorausgesetzt dass	-	MWE	0	ud
vordem	-	UNK	0	-
voreinander	ADV	ADV	1	corpus
vorgestern	ADV	ADV	6	corpus
vorher	ADV	ADV	28	ud
vorherige	ADJ	OTH	1	ud
vorherigen	ADJ	OTH	4	ud
vorhin	ADV	ADV	79	corpus
vorige	ADJ	OTH	1	ud
vorigen	ADJ	OTH	4	ud
voriger	ADJ	OTH	1	corpus
voriges	ADJ	OTH	2	corpus
vorletzte	ADJ	OTH	2	ud
vorletzten	ADJ	OTH	4	ud
vorm	ADP	ADP	2	corpus
vormals	ADV	ADV	1	ud
vormittags	ADV	ADV	2	corpus
vorn	ADV	ADV	5	ud
vorne	ADV	ADV	8	ud
vornehmlich	ADJ	ADV	7	ud
vors	ADP	ADP	8	corpus
vorwiegend	ADJ	ADV	11	ud
vorwärts	NOUN	OTH	1	ud
vorübergehend	ADJ	ADV	5	ud
völlig	ADJ	ADV	27	ud
wahnsinnig	ADJ	OTH	2	ud
wahrscheinlich	ADJ	ADV	23	ud
wann	ADV	ADV	1	ud
war	AUX	AUX	1325	ud
war's	VERB	LVERB	13	corpus
ward	VERB	LVERB	90	corpus
wardst	-	UNK	0	-
waren	AUX	AUX	313	ud
wars	VERB	LVERB	5	corpus
warst	AUX	AUX	29	corpus
wart	VERB	LVERB	1	ud
warum	ADV	ADV	12	ud
was	PRON	PRON	218	ud
was auch immer	PRON	MWE	218	ud
was für	PRON	MWE	218	ud
was für ein	PRON	MWE	218	ud
was weiß ich	PRON	MWE	218	ud
weder	CCONJ	CCONJ	17	ud
weder noch	CCONJ	MWE	17	ud
weg	NOUN	OTH	63	ud
wegen	ADP	ADP	110	ud
weidlich	-	UNK	0	-
weil	SCONJ	SCONJ	84	ud
weiland	ADV	ADV	2	corpus
weit	ADJ	OTH	313	ud
weiter	ADV	ADV	101	ud
weiter oben	ADV	MWE	101	ud
weiter unten	ADV	MWE	101	ud
weitere	ADJ	OTH	131	ud
weiteren	ADJ	OTH	90	ud
weiteres	ADJ	OTH	14	ud
weiterhin	ADV	ADV	34	ud
weitestgehend	ADJ	ADV	4	ud
weitgehend	ADJ	ADV	22	ud
weithin	ADV	ADV	3	ud
welch	DET	DET	1	ud
welch ein	DET	MWE	1	ud
welche	DET	DET	55	ud
welchem	DET	DET	10	ud
welchen	DET	DET	4	ud
welcher	DET	DET	119	ud
welcherlei	-	UNK	0	-
welches	DET	DET	26	ud
wem	PRON	PRON	2	ud
wen	PRON	PRON	3	ud
wenig	DET	DET	116	ud
wenige	DET	DET	42	ud
wenigen	DET	DET	22	ud
weniger	ADV	ADV	50	ud
weniges	ADJ	OTH	1	corpus
wenigsten	ADJ	OTH	2	ud
wenigstens	ADV	ADV	7	ud
wenn	SCONJ	SCONJ	163	ud
wenn auch	SCONJ	MWE	163	ud
wenn ich bitten darf	SCONJ	MWE	163	ud
wenn nötig	SCONJ	MWE	163	ud
wenn schon	SCONJ	MWE	163	ud
wenngleich	SCONJ	SCONJ	2	ud
wennschon	-	UNK	0	-
wer	PRON	PRON	45	ud
wer auch immer	PRON	MWE	45	ud
wer weiß	PRON	MWE	45	ud
werd	AUX	AUX	1	ud
werde	AUX	AUX	52	ud
werden	AUX	AUX	3639	ud
werdend	ADJ	OTH	4	ud
werdet	AUX	AUX	1	ud
weshalb	ADV	ADV	9	ud
wessen	DET	DET	8	corpus
wessenthalben	-	UNK	0	-
weswegen	ADV	ADV	1	corpus
wider	ADV	ADV	6	ud
widrigenfalls	-	UNK	0	-
wie	ADP	ADP	466	ud
wie auch	ADP	MWE	466	ud
wie auch immer	ADP	MWE	466	ud
wie dem auch sei	ADP	MWE	466	ud
wie es heißt	ADP	MWE	466	ud
wie es scheint	ADP	MWE	466	ud
wie etwa	ADP	MWE	466	ud
wie folgt	ADP	MWE	466	ud
wie gesagt	ADP	MWE	466	ud
wie lange	ADP	MWE	466	ud
wie man hört	ADP	MWE	466	ud
wie oft	ADP	MWE	466	ud
wie verlautet	ADP	MWE	466	ud
wie viel	ADP	MWE	466	ud
wie viele	ADP	MWE	466	ud
wie wenn	ADP	MWE	466	ud
wie zum beispiel	ADP	MWE	466	ud
wieder	ADV	ADV	270	ud
wieder und wieder	ADV	MWE	270	ud
wiederholt	VERB	LVERB	20	ud
wiederholtermaßen	-	UNK	0	-
wiederum	ADV	ADV	20	ud
wieso	ADV	ADV	2	ud
wieviel	DET	DET	1	ud
wievielte	-	UNK	0	-
will	AUX	AUX	66	ud
willst	VERB	LVERB	122	corpus
wir	PRON	PRON	440	ud
wird	AUX	AUX	676	ud
wirklich	ADV	ADV	78	ud
wirst	AUX	AUX	1	ud
wo	ADV	ADV	152	ud
wobei	ADV	ADV	56	ud
wodurch	ADV	ADV	12	ud
wofür	SCONJ	SCONJ	4	corpus
wogegen	NOUN	OTH	2	corpus
woher	ADV	ADV	2	ud
wohin	ADV	ADV	5	ud
wohingegen	ADV	ADV	3	ud
wohl	ADV	ADV	50	ud
wohl eher	ADV	MWE	50	ud
wohlgemerkt	-	UNK	0	-
woll	PROPN	OTH	24	corpus
wollen	AUX	AUX	210	ud
wollt	VERB	LVERB	2	ud
wollte	AUX	AUX	59	ud
wollten	AUX	AUX	26	ud
wolltest	PROPN	OTH	17	corpus
wolltet	VERB	LVERB	4	corpus
womit	ADV	ADV	4	ud
womöglich	ADV	ADV	2	ud
wonach	ADV	ADV	6	ud
woran	ADV	ADV	1	ud
worauf	ADV	ADV	3	ud
woraufhin	ADV	ADV	7	ud
woraus	ADV	ADV	1	ud
worden	AUX	AUX	114	ud
worin	ADV	ADV	2	ud
worum	ADV	ADV	2	corpus
worunter	-	UNK	0	-
worüber	ADV	ADV	4	corpus
wovon	ADV	ADV	10	ud
wovor	ADV	ADV	1	corpus
wow	-	UNK	0	-
wozu	ADV	ADV	5	ud
wurde	AUX	AUX	1519	ud
wurden	AUX	AUX	446	ud
wurdest	AUX	AUX	2	corpus
wurdet	-	UNK	0	-
während	ADP	ADP	209	ud
währenddem	-	UNK	0	-
währenddessen	ADV	ADV	3	ud
wär	AUX	AUX	90	corpus
wäre	AUX	AUX	28	ud
wären	AUX	AUX	11	ud
wären sie so freundlich	AUX	MWE	11	ud
wärest	AUX	AUX	5	corpus
wäret	AUX	AUX	8	corpus
wärst	AUX	AUX	21	corpus
wärt	-	UNK	0	-
würde	AUX	AUX	52	ud
würden	AUX	AUX	18	ud
würdest	AUX	AUX	20	corpus
würdet	AUX	AUX	9	corpus
x-mal	-	UNK	0	-
x-te	-	UNK	0	-
z. b.	ADP	MWE	20	ud
z.b.	ADV	ADV	24	ud
zahllose	-	UNK	0	-
zahlreiche	ADJ	OTH	49	ud
zahlreichen	ADJ	OTH	26	ud
zb	ADV	ADV	2	ud
zehn	NUM	NUM	41	ud
zehneinhalb	-	UNK	0	-
zehntausend	NOUN	OTH	3	ud
zehnte	NOUN	OTH	4	ud
zehntel	-	UNK	0	-
zehnten	ADJ	OTH	6	ud
zehnter	NOUN	OTH	2	ud
zehntes	-	UNK	0	-
zeitlebens	ADV	ADV	3	ud
zeitweilig	ADJ	ADV	2	ud
zeitweise	ADV	ADV	13	ud
ziemlich	ADV	ADV	13	ud
zig	ADJ	OTH	1	corpus
zigtausend	-	UNK	0	-
zu	ADP	ADP	3293	ud
zu beginn	ADP	MWE	3293	ud
zu guter letzt	ADP	MWE	3293	ud
zu hause	ADP	MWE	3293	ud
zudem	ADV	ADV	83	ud
zueinander	ADV	ADV	3	ud
zuerst	ADV	ADV	17	ud
zufolge	ADP	ADP	17	ud
zufälligerweise	-	UNK	0	-
zugegeben	VERB	LVERB	1	ud
zugegebenermassen	-	UNK	0	-
zugegebenermaßen	-	UNK	0	-
zugestandenermassen	-	UNK	0	-
zugestandenermaßen	-	UNK	0	-
zugleich	ADV	ADV	25	ud
zugunsten	ADP	ADP	10	ud
zuhauf	-	UNK	0	-
zuhause	ADJ	ADV	2	ud
zukünftig	ADJ	OTH	5	ud
zulasten	-	UNK	0	-
zuletzt	ADV	ADV	22	ud
zuliebe	-	UNK	0	-
zum	ADP	ADP	447	corpus
zum abschluss	-	MWE	0	ud
zum anderen	-	MWE	0	ud
zum beispiel	-	MWE	0	ud
zum einen	-	MWE	0	ud
zum ersten	-	MWE	0	ud
zum schluss	-	MWE	0	ud
zum wiederholten mal	-	MWE	0	ud
zum wiederholten male	-	MWE	0	ud
zum x-ten mal	-	MWE	0	ud
zum zeitpunkt	-	MWE	0	ud
zum zweiten	-	MWE	0	ud
zumal	SCONJ	SCONJ	6	ud
zumeist	ADV	ADV	13	ud
zumindest	ADV	ADV	12	ud
zunächst	ADV	ADV	120	ud
zur	ADP	ADP	232	corpus
zur gänze	-	MWE	0	ud
zur hälfte	-	MWE	0	ud
zur zeit von	-	MWE	0	ud
zurück	ADV	ADV	96	ud
zusammen	ADV	ADV	111	ud
zusammenfassend	ADJ	ADV	1	ud
zusehends	ADV	ADV	1	ud
zusehens	-	UNK	0	-
zusätzlich	ADJ	ADV	51	ud
zutiefst	ADV	ADV	2	ud
zuviel	DET	DET	3	ud
zuviele	-	UNK	0	-
zuvor	ADV	ADV	54	ud
zuweilen	ADJ	ADV	1	ud
zwangsläufig	ADJ	ADV	5	ud
zwanzig	NUM	NUM	4	ud
zwanzigste	-	UNK	0	-
zwar	ADV	ADV	55	ud
zwar aber	ADV	MWE	55	ud
zwecks	ADP	ADP	1	ud
zwei	NUM	NUM	347	ud
zwei drittel	NUM	MWE	347	ud
zweieinhalb	NUM	NUM	1	ud
zweieinhalbtausend	-	UNK	0	-
zweifellos	ADJ	ADV	1	ud
zweifelsfrei	-	UNK	0	-
zweifelsohne	ADV	ADV	1	corpus
zweihundert	NUM	NUM	1	corpus
zweite	ADJ	OTH	49	ud
zweiten	ADJ	OTH	103	ud
zweitens	ADV	ADV	2	ud
zweiter	ADJ	OTH	10	ud
zweites	ADJ	OTH	4	ud
zweiundachtzig	-	UNK	0	-
zwischen	ADP	ADP	279	ud
zwischendurch	ADV	ADV	2	ud
zwischenzeitlich	ADJ	ADV	5	ud
zwölf	NUM	NUM	18	ud
zwölfeinhalb	-	UNK	0	-
zwölfte	NOUN	OTH	1	ud
äh	-	UNK	0	-
ähm	-	UNK	0	-
ähnlich wie	ADJ	MWE	35	ud
äußerst	ADV	ADV	12	ud
öfter	ADV	ADV	2	ud
öfteren	NOUN	OTH	3	ud
öfters	ADV	ADV	2	ud
öhm	-	UNK	0	-
über	ADP	ADP	589	ud
über alle massen	ADP	MWE	589	ud
über alle maßen	ADP	MWE	589	ud
überall	ADV	ADV	10	ud
überaus	ADV	ADV	6	ud
überdies	ADV	ADV	2	ud
übereinander	ADV	ADV	2	ud
überhaupt	ADV	ADV	31	ud
überhaupt nicht	ADV	MWE	31	ud
überm	ADP	ADP	1	corpus
übermorgen	ADV	ADV	6	corpus
übernächste	-	UNK	0	-
überraschenderweise	ADV	ADV	1	ud
übers	ADP	ADP	4	corpus
üblicher weise	-	MWE	0	ud
üblicherweise	ADV	ADV	5	ud
übrigens	ADV	ADV	8	ud
